X,Timestamp,ID,GENDER,AGE,DATE_OF_BIRTH,NATIONALITY,COUNTRY_OF_RESIDENCE,ENGLISH_FIRST_LENGUAGE,IF_NOT_ENGLISH_SPECIFY,HIGHEST_LEVEL_EDUCATION,OCCUPATION,DOMINANT_HAND,DO_YOU_DRIVE,CURRENTLY_LEARNING_DRIVE,CURRENTLY_HOLD_LEARNING_DRIVER_PERMIT,CURRENTLY_HOLD_FULL_DRIVING_LICENSE,RECEIVE_FULL_DRIVING_LICENSE,AGE_STARTED_DRIVING,AVERAGE_KM_MILEAGE_PER_YEAR,HAVE_PENALTY_POINTS,PENALTY_POINTS_FOR_WHAT,COLLISIONS_LAST_TWO_YEARS,HOW_MANY_COLLISIONS_LAST_TWO_YEARS,HOW_SERIOUS_COLLISIONS,FOR_HOW_MANY_WERE_CULPABLE,EVER_SMOKED,SMOKE_CURRENTLY,HOW_MANY_YEARS_SMOKING,HOW_MANY_CIGARETTES_PER_WEEK,EVER_DRANK_ALCOHOL,DRINK_CURRENTLY,HOW_MANY_YEARS_DRINKING,HOW_MUCH_UNITS_OF_ALCOHOL_PER_WEEK,PREVIOUSLY_DIAGNOSED_HEALTH_CONDITION_REQUIRING_SIGNIFICANT_LIFESTYLE_CHANGES.,CONSIDER_YOURSELF_RISKTAKER,DEAL_WITH_RISK_AND_UNCERTANTLY_DAILY_BASIS,Admitting.that.your.tastes.are.different.from.those.of.a.friend,Going.camping.in.the.wilderness,Betting.a.day.s.income.at.the.horse.races,Investing.10..of.your.annual.income.in.a.moderate.growth.mutual.fund,Drinking.heavily.at.a.social.function,Taking.some.questionable.deductions.on.your.income.tax.return,Disagreeing.with.an.authority.figure.on.a.major.issue,Betting.a.day.s.income.at.a.high.stake.poker.game,Having.an.affair.with.a.married.man.woman,Passing.off.someone.else.s.work.as.your.own,Going.down.a.ski.run.that.is.beyond.your.ability,Investing.5..of.your.annual.income.in.a.very.speculative.stock,Going.whitewater.rafting.at.hight.water.in.the.spring,Betting.a.day.s.income.on.the.outcome.of.a.sporting.event,Engaging.in.unprotected.sex,Revealing.a.friend.s.secret.to.someone.else,Driving.a.car.without.wearing.a.seat.belt,Investing.10..of.your.annual.income.in.a.new.business.venture,Taking.a.skydiving.class,Riding.a.motorcycle.without.a.helmet,Choosing.a.career.that.you.truly.enjoy.over.a.more.secure.one,Speaking.your.mind.about.an.unpopular.issue.in.a.meeting.at.work,Sunbathing.without.sunscreen,Bungee.jumping.off.a.tall.bridge,Piloting.a.small.plane,Walking.home.alone.at.night.in.an.unsafe.area.of.town,Moving.to.a.city.far.away.from.your.extended.family,Starting.a.new.career.in.your.mid.thirties,Leaving.your.young.children.alone.at.home.while.running.an.errand,Not.returning.a.wallet.you.found.that.contains....200,I.plan.tasks.carefully,I.do.things.without.thinking,I.make.up.my.mind.quickly,I.am.happy.go.lucky,I.don.t..pay.attention.,I.have..racing..thoughts,I.plan.trips.well.ahead.of.time,I.am.self.controlled,I.concentrate.easily,I.save.regularly,I..squirm..at.plays.or.lectures,I.am.a.careful.thinker,I.plan.for.job.security,I.say.things.without.thinking,I.like.to.think.about.complex.problems,I.change.jobs,I.act..on.impulse.,I.get.easily.bored.when.solving.thought.problems,I.act.on.the.spur.of.the.moment,I.am.a.steady.thinker,I.change.residences,I.buy.things.on.impulse,I.can.only.think.about.one.thing.at.a.time,I.change.hobbies,I.spend.or.charge.more.than.I.earn,I.often.have.extraneous.thoughts.when.thinking,I.am.more.interested.in.the.present.than.the.future,I.am.restless.at.the.theater.or.lectures,I.like.puzzles,I.am.future.oriented
265,5/31/13 18:55,63754,Male,21,11/26/91,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,Yes,NA,NA,Yes,2010,17,100,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,4,20,No,No,No,1,6,2,4,6,4,5,5,4,3,5,3,5,2,4,2,2,2,6,5,6,5,6,6,6,6,6,4,3,5,3,3,3,3,3,2,4,3,4,4,2,3,3,1,2,2,3,1,3,4,2,NA,2,3,3,3,3,2,1,3
266,06/01/2013 12:02,51023,Male,49,11/06/1963,British,Ireland,Yes,NA,Fourth Level,Computer & IT,Right handed,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,40,NA,No,Yes,No,7,1,1,1,1,6,7,1,1,1,1,1,1,1,NA,1,1,7,3,1,7,7,1,1,1,5,5,NA,NA,1,1,2,3,2,1,1,1,2,1,1,3,1,4,2,1,2,2,1,2,3,1,NA,1,2,1,2,2,3,1,2
267,06/01/2013 12:52,63752,Female,25,8/15/87,Irish,Ireland,Yes,NA,Fourth Level,Teaching,Right handed,Yes,No,No,Yes,2008,17,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,7.5,5,No,No,Yes,7,7,1,2,4,1,5,1,1,1,5,1,5,1,2,2,1,1,6,1,5,5,2,6,4,3,5,6,1,1,3,2,3,2,3,4,3,2,4,2,1,3,4,2,2,2,2,1,2,4,2,NA,1,2,2,2,3,1,NA,2
268,06/01/2013 14:27,46881,Male,24,2/23/89,British,Ireland,Yes,NA,Secondary (Leaving Cert),Music,Right handed,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,8,70,Yes,Yes,9,10,No,Yes,Yes,6,4,1,3,5,1,6,1,4,1,2,4,3,1,3,4,6,2,3,7,7,7,5,6,6,7,7,7,1,4,2,3,4,2,2,3,3,2,1,4,1,1,3,2,1,3,3,3,3,3,2,NA,1,1,1,3,1,1,2,1
269,06/01/2013 16:50,63758,Female,34,09/01/1978,Spanish,Ireland,No,Spanish,Third Level (Cert/Diploma/General degree),Human Resurces,Right handed,Yes,No,Yes,Yes,1999,21,500,No,NA,No,NA,NA,NA,Yes,No,15,28,Yes,Yes,18,6,No,No,No,5,6,1,1,5,2,6,1,4,1,5,1,5,1,3,3,2,3,6,2,6,3,6,1,1,2,7,6,7,3,2,2,3,3,1,1,3,2,2,1,1,3,3,2,2,2,2,3,3,2,3,NA,1,3,1,2,4,NA,1,2
270,06/02/2013 11:50,64005,Female,23,3/30/90,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Unemployed,Right handed,No,No,No,No,NA,NA,NA,No,NA,No,NA,NA,NA,Yes,Yes,7,35,Yes,Yes,7,NA,No,Yes,No,2,5,1,3,5,NA,NA,1,1,1,3,2,5,1,6,1,1,1,7,1,7,5,7,7,3,7,7,7,1,1,3,2,3,4,2,3,1,NA,NA,4,1,2,1,4,3,2,3,1,3,3,1,NA,2,1,4,NA,4,4,3,3
271,06/02/2013 12:16,64007,Female,30,3/16/85,Irish,Ireland,Yes,NA,Third Level (Honours degree),Accomodation & Housing,Right handed,Yes,No,No,Yes,2012,21,NA,No,NA,No,NA,NA,NA,Yes,No,5,10,Yes,Yes,12,7,No,Yes,No,6,7,1,1,3,3,5,1,1,1,6,1,5,1,1,1,1,1,7,1,7,6,1,6,2,6,7,7,1,1,2,3,2,3,2,2,2,2,2,2,1,3,4,2,2,3,2,3,2,2,3,NA,1,2,1,2,3,1,3,2
272,06/02/2013 12:41,63986,Female,25,06/04/1987,Irish,Ireland,Yes,NA,Fourth Level,Marketing & ECommerce,Right handed,Yes,NA,NA,Yes,2005,17,3000,No,NA,Yes,1,not serious,1,No,No,NA,NA,Yes,Yes,10,10,No,No,Yes,5,3,2,5,5,3,3,1,2,2,7,2,3,1,2,5,2,5,6,2,6,6,6,5,3,3,6,5,2,2,1,2,3,3,2,3,1,2,2,3,2,2,3,3,2,2,3,2,2,3,2,NA,3,3,3,3,2,2,2,2
273,06/02/2013 12:57,63987,Male,26,12/19/86,Irish,Ireland,Yes,NA,Fourth Level,Computer & IT,Right handed,Yes,No,No,Yes,2007,17,3000,No,NA,Yes,1,Very minor,1,Yes,Yes,8,NA,Yes,Yes,11,NA,No,No,No,6,7,1,6,6,4,5,1,3,1,7,4,6,1,6,3,2,6,7,2,5,5,6,7,4,6,4,5,4,3,1,2,3,2,1,2,1,1,3,1,2,2,4,1,3,3,2,2,2,2,3,NA,1,2,1,2,2,2,3,2
274,06/02/2013 13:15,63710,Male,18,04/06/1994,German,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,Yes,No,No,Yes,NA,17,20000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,5,4,No,Yes,Yes,6,6,1,3,3,5,5,1,3,5,6,1,5,1,1,3,5,3,3,3,5,3,5,5,5,5,5,3,5,5,4,4,4,4,3,3,2,2,4,4,1,3,1,3,3,3,2,3,3,3,2,NA,2,3,2,2,2,3,3,2
275,06/02/2013 13:35,11510,Male,24,01/04/1989,Irish,Ireland,Yes,NA,Third Level (Honours degree),Study & Research,Right handed,Yes,No,Yes,Yes,2007,17,4000,No,NA,NA,NA,NA,NA,Yes,Yes,2,84,Yes,Yes,11,NA,No,No,No,4,2,1,5,5,4,5,1,2,2,6,4,1,1,1,1,1,3,1,1,4,4,1,1,1,6,4,4,4,4,2,2,3,1,2,4,2,3,4,2,4,2,2,1,2,1,2,2,2,3,1,NA,1,4,1,3,2,3,1,2
276,06/02/2013 13:36,36234,Female,28,9/13/84,Irish,Ireland,Yes,NA,Fourth Level,Computer & IT,Right handed,No,No,Yes,No,NA,NA,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,11,12,No,No,No,6,5,1,6,6,5,6,4,2,2,3,6,1,2,4,3,2,5,5,1,6,5,6,3,6,2,7,6,2,2,1,2,2,1,3,3,1,1,1,2,3,2,2,4,3,4,2,2,1,3,2,NA,3,3,1,4,2,3,1,2
277,06/02/2013 13:47,64059,Male,22,3/28/91,Swedish,Sweden,No,Swedish,Secondary (Leaving Cert),NA,Right handed,Yes,No,No,Yes,2011,20,NA,NA,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,4,1,No,No,No,7,2,1,2,4,1,4,1,1,1,2,1,2,1,2,1,1,1,2,1,1,3,3,5,2,4,2,2,4,4,2,2,3,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,NA,3,1,1,1,3,2,3,3
278,06/02/2013 13:51,46739,Male,42,11/11/1970,Irish,Ireland,Yes,NA,Fourth Level,Engineering,Left handed,Yes,No,No,Yes,1987,17,3000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,24,4,No,Yes,Yes,7,2,5,6,4,1,7,7,2,3,2,7,1,7,1,1,7,7,7,1,7,7,1,1,7,7,4,2,4,1,2,3,1,3,2,4,3,3,2,2,3,NA,3,2,1,2,2,1,2,2,1,NA,1,1,1,4,4,3,2,2
279,06/02/2013 13:56,64055,Female,21,10/03/1991,English,England,Yes,NA,Third Level (Honours degree),Study & Research,Right handed,Yes,No,No,Yes,2009,17,0,No,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,3,2,No,No,No,5,4,2,5,3,1,4,1,5,1,1,1,2,2,2,1,1,7,5,1,7,5,1,2,6,3,6,7,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,2,3,2,3,NA,3,1,1,1,1,1,2,2
280,06/02/2013 14:04,64051,Male,26,3/16/87,British,Ireland,Yes,NA,Primary,Business,Right handed,Yes,No,No,Yes,2008,20,10000,No,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,10,14,No,No,No,6,7,1,3,2,5,2,1,2,2,1,5,4,1,2,1,1,6,1,1,6,2,5,1,1,5,5,6,2,2,2,2,2,2,4,3,2,2,3,2,2,2,2,4,2,3,2,3,2,2,3,NA,2,3,2,3,3,2,2,1
281,06/02/2013 14:06,63994,Male,23,12/22/89,Irish,Ireland,Yes,NA,Fourth Level,Study & Research,Right handed,Yes,No,No,Yes,2011,20,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,5,6,No,No,Yes,7,2,1,3,7,2,6,5,1,1,2,1,1,1,1,1,1,3,5,1,5,6,7,1,5,6,6,1,1,2,1,2,3,3,2,2,1,1,1,1,1,1,1,3,1,4,2,1,3,1,2,NA,2,4,1,2,2,2,2,1
282,06/02/2013 14:13,64071,Male,49,10/15/65,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Office Work,Right handed,No,No,No,No,NA,NA,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,No,No,NA,NA,No,No,No,6,4,5,3,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,6,5,1,5,7,1,5,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,NA,1,2,2,1,2,1,1,1
283,06/02/2013 14:16,63970,Female,43,09/04/1969,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Administration & Management,Right handed,Yes,No,No,Yes,2001,17,15000,Yes,speeding,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,45,2,Yes,No,No,7,5,1,5,3,5,7,1,1,1,1,1,7,1,2,1,3,7,1,5,3,1,7,7,1,2,5,NA,1,1,1,1,2,3,2,4,1,3,3,4,3,3,3,1,4,2,1,2,2,3,2,NA,1,1,4,4,3,3,2,2
284,06/02/2013 14:18,64054,Male,21,12/01/1991,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,No,No,No,No,NA,NA,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,6,20,No,No,Yes,5,6,1,5,6,1,5,1,1,3,5,1,7,1,6,2,1,7,5,2,5,5,7,7,7,3,6,5,1,1,2,2,3,4,2,3,2,1,2,3,2,3,2,2,2,3,3,3,3,2,3,NA,2,3,3,3,3,2,3,2
285,06/02/2013 14:23,64069,Female,22,4/15/91,German,Ireland,No,German,Secondary (Leaving Cert),Study & Research,Right handed,Yes,No,No,Yes,2008,17,NA,No,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,7,NA,No,No,No,5,1,1,6,2,2,3,1,2,2,5,2,1,2,1,5,3,3,1,1,5,2,2,2,2,1,5,1,4,2,2,3,2,2,3,4,2,1,3,3,3,3,2,3,4,2,2,1,2,3,3,NA,1,2,1,4,3,2,3,3
286,06/02/2013 14:32,64074,Female,30,6/18/82,Irish,Ireland,Yes,NA,Fourth Level,Teaching,Right handed,Yes,No,No,Yes,2006,23,15000,Yes,phone,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,14,15,No,Yes,No,6,7,1,1,5,3,5,1,2,1,6,2,7,1,2,2,1,1,7,3,5,6,5,5,7,7,7,7,1,1,4,4,4,3,3,3,3,3,3,4,1,3,4,3,1,3,4,2,3,NA,2,NA,2,2,3,4,4,2,1,4
287,06/02/2013 14:46,64061,Female,18,3/30/95,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,Yes,Yes,Yes,No,NA,17,1000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,0.2,2,No,Yes,No,5,5,4,4,2,3,5,1,1,2,6,4,5,4,1,2,2,3,6,2,6,5,5,6,5,4,5,5,2,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,1,3,3,2,3,2,2,NA,2,3,4,3,2,3,1,3
288,06/02/2013 15:13,64072,Female,34,3/19/79,Irish,Ireland,Yes,NA,Fourth Level,Accounting & Finance,Right handed,No,No,No,Yes,2008,23,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,13.5,10,No,No,No,6,2,3,6,6,2,5,1,2,3,5,6,2,2,5,3,2,3,3,2,5,7,5,3,1,3,3,5,1,2,2,2,2,3,2,3,1,3,3,1,1,3,2,4,3,1,3,2,3,3,1,NA,2,2,1,3,2,2,2,3
289,06/02/2013 15:23,64077,Female,35,01/05/1978,NA,Ireland,No,Russian,Third Level (Cert/Diploma/General degree),Accounting & Finance,Right handed,Yes,No,No,Yes,2001,22,60,No,NA,NA,NA,NA,NA,Yes,No,5,7,Yes,Yes,19,3,No,No,No,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,2,1,1,1,4,1,3,1,1,1,7,7,1,3,3,3,2,3,2,3,3,4,2,4,2,3,3,3,3,3,2,1,2,3,3,NA,3,2,2,2,2,3,4,3
290,06/02/2013 15:36,64078,Male,38,10/02/1974,Irish,Ireland,Yes,NA,Third Level (Honours degree),Pharmaceutical,Right handed,Yes,No,No,Yes,1997,17,12000,NA,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,21.5,20,No,Yes,Yes,5,3,6,4,6,2,6,6,2,1,7,5,6,4,NA,5,1,1,6,6,2,4,6,7,2,1,5,7,7,5,2,4,4,2,1,4,3,3,2,3,3,2,3,4,1,4,4,4,4,4,3,NA,1,2,4,4,4,2,1,3
291,06/02/2013 15:36,64073,Male,39,05/01/1974,British,Ireland,Yes,NA,Fourth Level,NA,Right handed,Yes,No,No,Yes,1991,17,10000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,21,2,No,No,Yes,5,4,1,6,5,3,6,1,1,1,4,6,6,1,1,1,1,6,1,1,3,6,2,2,6,5,7,7,1,4,3,2,NA,2,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,3,1,NA,4,1,1,2,3,4,1,2
292,06/02/2013 15:47,64062,Male,43,5/20/69,Irish,Ireland,Yes,NA,Third Level (Honours degree),Accounting & Finance,Right handed,Yes,No,No,Yes,2006,36,18000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,26,NA,No,No,Yes,7,1,2,1,2,1,4,1,1,1,1,2,2,3,3,2,1,2,1,1,3,3,1,2,1,2,2,3,1,2,1,1,3,1,1,2,2,2,2,2,1,1,2,3,1,2,1,1,2,2,2,NA,3,2,2,2,2,4,2,3
293,06/02/2013 16:03,64075,Male,35,05/11/1972,Irish,Ireland,Yes,NA,Third Level (Honours degree),Computer & IT,Right handed,Yes,No,No,Yes,2003,17,5000,Yes,speeding,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,21,40,No,Yes,Yes,7,1,1,7,5,1,5,2,1,1,5,5,5,3,7,5,1,6,1,1,5,7,7,6,6,7,3,3,6,1,3,4,4,4,1,3,2,3,2,1,2,3,1,3,1,1,3,2,4,1,3,NA,1,2,1,3,3,2,1,4
294,06/02/2013 16:04,64070,Male,24,8/22/88,German,Ireland,No,German,Secondary (Leaving Cert),Study & Research,Right handed,Yes,No,No,Yes,2006,18,3000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,No,NA,NA,No,No,No,4,1,4,5,1,4,7,5,4,1,4,4,5,5,1,2,3,5,4,1,5,6,5,4,4,4,6,4,5,3,2,1,3,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,3,NA,2,2,1,2,2,2,3,2
295,06/02/2013 16:15,64064,Male,38,02/01/1975,Irish,Ireland,Yes,NA,Fourth Level,Marketing & ECommerce,Right handed,Yes,No,No,Yes,1993,5,15000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,20,3,No,Yes,Yes,7,5,1,5,5,1,7,1,1,1,3,2,4,1,1,1,1,5,6,1,7,7,1,3,7,5,7,7,3,1,1,3,3,2,1,3,3,1,3,2,1,3,3,2,2,4,2,3,2,2,3,NA,2,2,1,4,1,2,3,1
296,06/02/2013 16:22,64068,Male,22,11/05/1991,German,Ireland,No,German,Secondary (Leaving Cert),Study & Research,Right handed,Yes,No,No,Yes,2009,18,3500,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,6,2,No,No,No,5,6,3,2,2,4,5,2,4,3,2,2,5,2,4,3,2,2,5,1,6,5,3,5,5,NA,NA,5,3,6,2,1,3,2,2,3,1,2,2,1,2,2,2,2,3,3,2,2,2,2,4,NA,2,3,2,3,2,2,4,2
297,06/02/2013 16:28,46512,Female,29,10/04/1983,Spanish,Ireland,No,Spanish,Third Level (Cert/Diploma/General degree),Writing,Right handed,Yes,No,No,Yes,2007,22,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,NA,8,No,No,No,6,1,1,5,1,1,2,1,5,2,1,1,6,1,5,2,1,5,6,1,6,3,7,6,6,6,7,4,1,1,1,2,1,3,2,2,1,3,2,1,2,2,1,2,2,3,2,2,2,2,1,NA,3,2,1,4,1,1,1,1
298,06/02/2013 16:39,64060,Female,48,7/30/0964,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Banking,Right handed,Yes,No,No,Yes,1984,17,10000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,30,1,No,No,No,7,1,1,2,2,3,6,1,1,1,1,1,1,1,2,2,2,2,2,1,3,7,5,1,1,2,2,3,1,2,2,2,3,2,2,3,3,1,2,3,2,2,2,2,3,1,2,2,2,1,1,NA,1,2,2,2,2,3,3,2
299,06/02/2013 16:40,61626,Female,39,12/19/73,German,Ireland,No,German,Fourth Level,Computer & IT,Right handed,No,No,No,Yes,1992,18,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,26,1,No,No,No,7,2,4,5,5,4,6,5,5,2,1,4,5,4,6,6,1,3,7,5,3,6,2,4,5,7,7,7,4,2,1,2,3,1,2,3,2,3,3,2,4,2,3,4,1,3,2,4,3,3,3,NA,1,2,1,2,3,4,2,3
300,06/04/2013 11:08,64067,Female,40,5/15/73,Irish,Ireland,NA,NA,Third Level (Honours degree),Office Work,Left handed,Yes,No,No,Yes,2002,27,10000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,22,3,No,No,No,6,1,3,4,5,2,6,1,1,3,2,1,3,1,4,1,5,5,1,4,6,6,3,5,NA,2,5,5,1,1,1,3,3,2,3,3,2,2,2,1,2,3,1,2,3,1,2,1,2,3,1,NA,2,3,2,2,2,2,2,3
301,06/04/2013 11:16,64066,Female,35,1/29/78,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Office Work,Right handed,Yes,No,No,Yes,2003,28,5000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,20,10,No,No,No,7,1,2,2,5,2,5,1,3,1,5,1,1,2,4,3,1,2,1,1,5,5,5,1,1,5,5,5,1,1,2,2,4,3,1,4,3,2,3,4,2,2,3,3,1,3,3,2,3,2,1,NA,1,1,2,3,2,4,1,1
302,06/04/2013 11:26,31599,Female,47,9/30/65,Canadian,Ireland,Yes,NA,Fourth Level,Computer & IT,Right handed,Yes,No,No,Yes,1987,16,5000,No,NA,Yes,1,Very Minor,2,Yes,No,NA,NA,Yes,Yes,30,0.25,No,No,No,7,5,2,7,2,2,5,3,1,1,7,3,6,3,1,2,2,3,6,2,7,4,7,5,5,5,7,7,1,1,2,3,3,3,3,3,1,2,2,1,2,4,2,2,1,3,3,1,3,3,2,NA,4,2,1,2,2,2,2,2
303,06/04/2013 11:35,64087,Female,25,6/30/87,Norwegian,Norway,No,Norwegian,Third Level (Cert/Diploma/General degree),TV & Media Communication,Right handed,No,No,No,No,NA,NA,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,10,3,No,No,No,6,2,1,2,5,1,2,1,4,2,2,1,4,1,2,2,1,1,1,2,3,5,6,1,1,5,4,5,4,2,2,1,3,NA,1,NA,2,1,2,3,NA,2,3,1,3,2,1,2,2,2,2,NA,1,1,1,NA,3,2,2,3
304,06/04/2013 11:46,64085,Female,25,6/26/87,Brazilian,Ireland,No,Portuguese,Third Level (Cert/Diploma/General degree),Waiter/Waitress,Right handed,Yes,No,Yes,No,NA,18,NA,No,NA,No,NA,NA,NA,Yes,Yes,0.5,21,Yes,Yes,10,3,No,No,No,6,7,1,6,3,1,4,1,1,1,4,4,5,1,1,3,4,7,5,6,7,6,4,5,7,4,6,5,2,2,1,4,2,2,2,2,2,2,1,1,3,3,2,2,2,4,3,2,3,2,4,NA,2,2,1,3,1,3,3,2
305,06/04/2013 12:00,64086,Female,21,08/10/1991,Norwegian,Ireland,No,Norwegian,Third Level (Cert/Diploma/General degree),Study & Research,Right handed,No,No,No,No,NA,NA,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,5,2,No,Yes,No,7,5,1,3,5,1,6,1,2,1,1,2,6,6,2,2,5,3,7,1,7,7,3,7,6,7,7,6,1,6,2,2,4,4,1,4,2,1,3,3,2,1,2,2,1,2,4,1,4,1,4,NA,1,1,3,2,1,1,1,1
306,06/04/2013 12:08,64063,Female,43,03/02/1970,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),TV & Media Communication,Right handed,Yes,No,No,Yes,2002,25,6000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,25,6,No,No,No,7,5,1,5,1,1,5,1,1,1,5,1,3,3,1,3,1,5,4,1,6,6,7,2,7,2,3,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,06/04/2013 12:13,64084,Male,26,10/25/86,Irish,Ireland,Yes,NA,Third Level (Honours degree),Computer & IT,Right handed,No,No,No,No,NA,NA,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,10,12,No,Yes,No,6,2,6,2,6,2,5,6,2,1,2,2,1,6,2,1,2,6,2,2,4,3,3,1,1,6,5,4,2,6,2,2,1,2,2,4,4,2,2,3,3,2,3,2,1,2,2,2,3,2,3,NA,2,3,2,2,2,3,3,3
308,06/04/2013 12:20,64076,Male,25,06/03/1988,Irish,Ireland,Yes,NA,Third Level (Honours degree),Accounting & Finance,Right handed,Yes,No,No,Yes,2010,19,2000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,9.5,12,No,Yes,Yes,7,5,7,7,6,2,7,7,1,1,2,7,2,3,1,2,1,7,2,2,4,2,1,1,2,7,6,2,2,1,2,2,4,3,3,2,2,1,1,1,1,2,2,4,2,3,3,1,2,2,2,NA,1,3,1,2,3,2,3,2
309,06/04/2013 13:04,64088,Male,47,11/30/65,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Administration & Management,Left handed,Yes,No,No,Yes,1984,18,10000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,26,15,No,No,Yes,1,1,1,6,6,6,3,1,1,1,7,5,1,1,1,1,1,3,1,2,3,6,7,2,2,6,3,1,1,1,2,2,2,3,2,4,3,2,3,1,2,3,3,1,3,1,1,2,1,4,1,NA,2,4,1,2,1,2,2,1
310,06/04/2013 13:11,64089,Male,54,3/17/59,German,Germany,No,German,Third Level (Honours degree),Engineering,Left handed,Yes,No,No,Yes,1977,11,10000,Yes,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,40,2,No,No,No,NA,2,1,5,3,2,6,1,6,1,1,2,2,1,4,1,1,2,1,5,5,7,6,1,1,2,3,NA,1,1,2,2,3,2,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,NA,3,2,1,4,2,3,4,1
311,06/04/2013 13:18,64080,Female,29,6/26/83,Irish,Ireland,Yes,NA,Fourth Level,Architecture,Right handed,Yes,No,No,Yes,NA,27,10000,No,NA,No,NA,NA,NA,Yes,No,4,NA,Yes,Yes,13,8,No,Yes,Yes,7,7,1,4,6,4,2,1,4,4,5,2,6,1,1,6,2,7,1,4,7,4,7,5,7,7,7,7,4,3,4,4,4,2,4,4,3,3,4,4,4,3,1,4,1,2,2,4,4,3,2,NA,2,3,3,4,1,3,3,1
